,origin_lat,origin_lng,destination_lat,destination_lng,route_name
100,39.579511,-105.24546200000002,37.647139,-121.91248799999998,"Jefferson County, Colorado - Alameda County, California"
101,37.287366999999996,-107.83971799999999,37.647139,-121.91248799999998,"La Plata County, Colorado - Alameda County, California"
102,40.658093,-105.486764,37.647139,-121.91248799999998,"Larimer County, Colorado - Alameda County, California"
103,37.318831,-104.04411,37.647139,-121.91248799999998,"Las Animas County, Colorado - Alameda County, California"
104,39.217538,-106.91615900000001,37.647139,-121.91248799999998,"Pitkin County, Colorado - Alameda County, California"
105,38.170658,-104.489892,37.647139,-121.91248799999998,"Pueblo County, Colorado - Alameda County, California"
106,38.009319,-108.42726299999998,37.647139,-121.91248799999998,"San Miguel County, Colorado - Alameda County, California"
107,40.555960999999996,-104.383666,37.647139,-121.91248799999998,"Weld County, Colorado - Alameda County, California"
108,41.227413,-73.36706099999999,37.647139,-121.91248799999998,"Fairfield County, Connecticut - Alameda County, California"
109,41.227413,-73.36706099999999,37.647139,-121.91248799999998,"Fairfield County, Connecticut - Alameda County, California"
110,41.227413,-73.36706099999999,37.647139,-121.91248799999998,"Fairfield County, Connecticut - Alameda County, California"
111,41.227413,-73.36706099999999,37.647139,-121.91248799999998,"Fairfield County, Connecticut - Alameda County, California"
112,41.227413,-73.36706099999999,37.647139,-121.91248799999998,"Fairfield County, Connecticut - Alameda County, California"
113,41.806053000000006,-72.732916,37.647139,-121.91248799999998,"Hartford County, Connecticut - Alameda County, California"
114,41.806053000000006,-72.732916,37.647139,-121.91248799999998,"Hartford County, Connecticut - Alameda County, California"
115,41.806053000000006,-72.732916,37.647139,-121.91248799999998,"Hartford County, Connecticut - Alameda County, California"
116,41.806053000000006,-72.732916,37.647139,-121.91248799999998,"Hartford County, Connecticut - Alameda County, California"
117,41.806053000000006,-72.732916,37.647139,-121.91248799999998,"Hartford County, Connecticut - Alameda County, California"
118,41.806053000000006,-72.732916,37.647139,-121.91248799999998,"Hartford County, Connecticut - Alameda County, California"
119,41.791883,-73.235404,37.647139,-121.91248799999998,"Litchfield County, Connecticut - Alameda County, California"
120,41.791883,-73.235404,37.647139,-121.91248799999998,"Litchfield County, Connecticut - Alameda County, California"
121,41.433003,-72.52278000000001,37.647139,-121.91248799999998,"Middlesex County, Connecticut - Alameda County, California"
122,41.433003,-72.52278000000001,37.647139,-121.91248799999998,"Middlesex County, Connecticut - Alameda County, California"
123,41.349717999999996,-72.900203,37.647139,-121.91248799999998,"New Haven County, Connecticut - Alameda County, California"
124,41.349717999999996,-72.900203,37.647139,-121.91248799999998,"New Haven County, Connecticut - Alameda County, California"
125,41.349717999999996,-72.900203,37.647139,-121.91248799999998,"New Haven County, Connecticut - Alameda County, California"
126,41.349717999999996,-72.900203,37.647139,-121.91248799999998,"New Haven County, Connecticut - Alameda County, California"
127,41.349717999999996,-72.900203,37.647139,-121.91248799999998,"New Haven County, Connecticut - Alameda County, California"
128,41.349717999999996,-72.900203,37.647139,-121.91248799999998,"New Haven County, Connecticut - Alameda County, California"
129,41.472652000000004,-72.108634,37.647139,-121.91248799999998,"New London County, Connecticut - Alameda County, California"
130,41.472652000000004,-72.108634,37.647139,-121.91248799999998,"New London County, Connecticut - Alameda County, California"
131,41.472652000000004,-72.108634,37.647139,-121.91248799999998,"New London County, Connecticut - Alameda County, California"
132,41.824999,-71.990702,37.647139,-121.91248799999998,"Windham County, Connecticut - Alameda County, California"
133,41.824999,-71.990702,37.647139,-121.91248799999998,"Windham County, Connecticut - Alameda County, California"
134,39.097088,-75.50298199999999,37.647139,-121.91248799999998,"Kent County, Delaware - Alameda County, California"
135,39.575915,-75.644132,37.647139,-121.91248799999998,"New Castle County, Delaware - Alameda County, California"
136,38.904247,-77.01651700000001,37.647139,-121.91248799999998,"District of Columbia, District of Columbia - Alameda County, California"
137,29.67574,-82.357221,37.647139,-121.91248799999998,"Alachua County, Florida - Alameda County, California"
138,28.298310999999998,-80.700333,37.647139,-121.91248799999998,"Brevard County, Florida - Alameda County, California"
139,26.193535,-80.476683,37.647139,-121.91248799999998,"Broward County, Florida - Alameda County, California"
140,28.84364,-82.52481,37.647139,-121.91248799999998,"Citrus County, Florida - Alameda County, California"
141,29.986584000000004,-81.865036,37.647139,-121.91248799999998,"Clay County, Florida - Alameda County, California"
142,30.335245,-81.648113,37.647139,-121.91248799999998,"Duval County, Florida - Alameda County, California"
143,30.611638,-87.3389,37.647139,-121.91248799999998,"Escambia County, Florida - Alameda County, California"
144,26.95481,-81.19082,37.647139,-121.91248799999998,"Glades County, Florida - Alameda County, California"
145,27.341079999999998,-81.342353,37.647139,-121.91248799999998,"Highlands County, Florida - Alameda County, California"
146,27.906607,-82.349719,37.647139,-121.91248799999998,"Hillsborough County, Florida - Alameda County, California"
147,27.700528000000002,-80.574789,37.647139,-121.91248799999998,"Indian River County, Florida - Alameda County, California"
148,26.559034999999998,-81.891994,37.647139,-121.91248799999998,"Lee County, Florida - Alameda County, California"
149,30.45931,-84.2778,37.647139,-121.91248799999998,"Leon County, Florida - Alameda County, California"
150,30.447233,-83.470416,37.647139,-121.91248799999998,"Madison County, Florida - Alameda County, California"
151,27.083603999999998,-80.398201,37.647139,-121.91248799999998,"Martin County, Florida - Alameda County, California"
152,25.61058,-80.497099,37.647139,-121.91248799999998,"Miami-Dade County, Florida - Alameda County, California"
153,24.768883,-80.95326999999999,37.647139,-121.91248799999998,"Monroe County, Florida - Alameda County, California"
154,30.605963,-81.765087,37.647139,-121.91248799999998,"Nassau County, Florida - Alameda County, California"
155,28.514390999999996,-81.323284,37.647139,-121.91248799999998,"Orange County, Florida - Alameda County, California"
156,28.059027,-81.139312,37.647139,-121.91248799999998,"Osceola County, Florida - Alameda County, California"
157,26.649126000000003,-80.44835400000001,37.647139,-121.91248799999998,"Palm Beach County, Florida - Alameda County, California"
158,28.307710999999998,-82.464832,37.647139,-121.91248799999998,"Pasco County, Florida - Alameda County, California"
159,27.903108000000003,-82.739519,37.647139,-121.91248799999998,"Pinellas County, Florida - Alameda County, California"
160,30.701269,-87.01289,37.647139,-121.91248799999998,"Santa Rosa County, Florida - Alameda County, California"
161,27.184386,-82.365835,37.647139,-121.91248799999998,"Sarasota County, Florida - Alameda County, California"
162,28.714101,-82.074347,37.647139,-121.91248799999998,"Sumter County, Florida - Alameda County, California"
163,29.057769,-81.161792,37.647139,-121.91248799999998,"Volusia County, Florida - Alameda County, California"
164,31.739712,-82.290103,37.647139,-121.91248799999998,"Appling County, Georgia - Alameda County, California"
165,34.240916999999996,-84.838188,37.647139,-121.91248799999998,"Bartow County, Georgia - Alameda County, California"
166,32.808845,-83.694194,37.647139,-121.91248799999998,"Bibb County, Georgia - Alameda County, California"
167,31.980403999999997,-81.085184,37.647139,-121.91248799999998,"Chatham County, Georgia - Alameda County, California"
168,32.347445,-84.788021,37.647139,-121.91248799999998,"Chattahoochee County, Georgia - Alameda County, California"
169,33.952185,-83.367152,37.647139,-121.91248799999998,"Clarke County, Georgia - Alameda County, California"
170,33.93993,-84.574112,37.647139,-121.91248799999998,"Cobb County, Georgia - Alameda County, California"
171,33.352897,-84.76213800000001,37.647139,-121.91248799999998,"Coweta County, Georgia - Alameda County, California"
172,33.770661,-84.226343,37.647139,-121.91248799999998,"DeKalb County, Georgia - Alameda County, California"
173,33.701242,-84.767314,37.647139,-121.91248799999998,"Douglas County, Georgia - Alameda County, California"
174,33.412717,-84.493941,37.647139,-121.91248799999998,"Fayette County, Georgia - Alameda County, California"
175,34.375265999999996,-83.227532,37.647139,-121.91248799999998,"Franklin County, Georgia - Alameda County, California"
176,33.790034000000006,-84.468182,37.647139,-121.91248799999998,"Fulton County, Georgia - Alameda County, California"
177,31.212709999999998,-81.49645,37.647139,-121.91248799999998,"Glynn County, Georgia - Alameda County, California"
178,33.959146000000004,-84.023087,37.647139,-121.91248799999998,"Gwinnett County, Georgia - Alameda County, California"
179,33.452946999999995,-84.154021,37.647139,-121.91248799999998,"Henry County, Georgia - Alameda County, California"
180,32.458287,-83.662522,37.647139,-121.91248799999998,"Houston County, Georgia - Alameda County, California"
181,32.510197,-84.874946,37.647139,-121.91248799999998,"Muscogee County, Georgia - Alameda County, California"
182,33.92103,-84.86716899999999,37.647139,-121.91248799999998,"Paulding County, Georgia - Alameda County, California"
183,33.361486,-82.074998,37.647139,-121.91248799999998,"Richmond County, Georgia - Alameda County, California"
184,33.652081,-84.02637,37.647139,-121.91248799999998,"Rockdale County, Georgia - Alameda County, California"
185,19.597764,-155.502443,37.647139,-121.91248799999998,"Hawaii County, Hawaii - Alameda County, California"
186,21.580023,-158.12340600000002,37.647139,-121.91248799999998,"Honolulu County, Hawaii - Alameda County, California"
187,21.218764,-156.97401000000002,37.647139,-121.91248799999998,"Kalawao County, Hawaii - Alameda County, California"
188,22.012038,-159.705965,37.647139,-121.91248799999998,"Kauai County, Hawaii - Alameda County, California"
189,20.855930999999998,-156.60155,37.647139,-121.91248799999998,"Maui County, Hawaii - Alameda County, California"
190,43.451477000000004,-116.244376,37.647139,-121.91248799999998,"Ada County, Idaho - Alameda County, California"
191,42.692921000000005,-112.228982,37.647139,-121.91248799999998,"Bannock County, Idaho - Alameda County, California"
192,43.394192,-113.955371,37.647139,-121.91248799999998,"Blaine County, Idaho - Alameda County, California"
193,43.395171000000005,-111.62187800000001,37.647139,-121.91248799999998,"Bonneville County, Idaho - Alameda County, California"
194,48.773131,-116.52466799999999,37.647139,-121.91248799999998,"Boundary County, Idaho - Alameda County, California"
195,43.394698,-115.471205,37.647139,-121.91248799999998,"Elmore County, Idaho - Alameda County, California"
196,47.675965999999995,-116.695922,37.647139,-121.91248799999998,"Kootenai County, Idaho - Alameda County, California"
197,46.81892,-116.730974,37.647139,-121.91248799999998,"Latah County, Idaho - Alameda County, California"
198,44.928506,-113.887042,37.647139,-121.91248799999998,"Lemhi County, Idaho - Alameda County, California"
199,42.986181,-114.153899,37.647139,-121.91248799999998,"Lincoln County, Idaho - Alameda County, California"
200,43.788614,-111.656993,37.647139,-121.91248799999998,"Madison County, Idaho - Alameda County, California"
201,42.352309000000005,-114.66563899999998,37.647139,-121.91248799999998,"Twin Falls County, Idaho - Alameda County, California"
202,40.138985,-88.196975,37.647139,-121.91248799999998,"Champaign County, Illinois - Alameda County, California"
203,41.894294,-87.645455,37.647139,-121.91248799999998,"Cook County, Illinois - Alameda County, California"
204,41.852058,-88.086039,37.647139,-121.91248799999998,"DuPage County, Illinois - Alameda County, California"
205,37.786096,-89.381212,37.647139,-121.91248799999998,"Jackson County, Illinois - Alameda County, California"
206,39.080195,-90.361385,37.647139,-121.91248799999998,"Jersey County, Illinois - Alameda County, California"
207,41.939594,-88.42804,37.647139,-121.91248799999998,"Kane County, Illinois - Alameda County, California"
208,42.326440999999996,-87.435976,37.647139,-121.91248799999998,"Lake County, Illinois - Alameda County, California"
209,42.324298,-88.45224499999999,37.647139,-121.91248799999998,"McHenry County, Illinois - Alameda County, California"
210,40.494559,-88.844539,37.647139,-121.91248799999998,"McLean County, Illinois - Alameda County, California"
211,40.785971999999994,-89.766993,37.647139,-121.91248799999998,"Peoria County, Illinois - Alameda County, California"
212,38.470197999999996,-89.928546,37.647139,-121.91248799999998,"St. Clair County, Illinois - Alameda County, California"
213,40.508074,-89.51626,37.647139,-121.91248799999998,"Tazewell County, Illinois - Alameda County, California"
214,41.448474,-87.97845600000001,37.647139,-121.91248799999998,"Will County, Illinois - Alameda County, California"
215,41.091909,-85.071791,37.647139,-121.91248799999998,"Allen County, Indiana - Alameda County, California"
216,39.205843,-85.897999,37.647139,-121.91248799999998,"Bartholomew County, Indiana - Alameda County, California"
217,40.227543,-85.399262,37.647139,-121.91248799999998,"Delaware County, Indiana - Alameda County, California"
218,39.047146999999995,-87.00477099999999,37.647139,-121.91248799999998,"Greene County, Indiana - Alameda County, California"
219,40.053507,-86.021713,37.647139,-121.91248799999998,"Hamilton County, Indiana - Alameda County, California"
220,38.783604,-85.44009,37.647139,-121.91248799999998,"Jefferson County, Indiana - Alameda County, California"
221,38.688390999999996,-87.420354,37.647139,-121.91248799999998,"Knox County, Indiana - Alameda County, California"
222,38.839815,-86.48782,37.647139,-121.91248799999998,"Lawrence County, Indiana - Alameda County, California"
223,40.166203,-85.722454,37.647139,-121.91248799999998,"Madison County, Indiana - Alameda County, California"
224,39.782976,-86.13579399999999,37.647139,-121.91248799999998,"Marion County, Indiana - Alameda County, California"
225,39.160728999999996,-86.52331,37.647139,-121.91248799999998,"Monroe County, Indiana - Alameda County, California"
226,38.081436,-86.62654,37.647139,-121.91248799999998,"Perry County, Indiana - Alameda County, California"
227,41.617723,-86.288048,37.647139,-121.91248799999998,"St. Joseph County, Indiana - Alameda County, California"
228,40.389133,-86.89355400000001,37.647139,-121.91248799999998,"Tippecanoe County, Indiana - Alameda County, California"
229,38.020070000000004,-87.586166,37.647139,-121.91248799999998,"Vanderburgh County, Indiana - Alameda County, California"
230,39.863091,-85.00673499999999,37.647139,-121.91248799999998,"Wayne County, Indiana - Alameda County, California"
231,41.685320000000004,-94.040706,37.647139,-121.91248799999998,"Dallas County, Iowa - Alameda County, California"
232,42.463481,-90.878771,37.647139,-121.91248799999998,"Dubuque County, Iowa - Alameda County, California"
233,42.390768,-93.709198,37.647139,-121.91248799999998,"Hamilton County, Iowa - Alameda County, California"
234,40.984802,-91.547259,37.647139,-121.91248799999998,"Henry County, Iowa - Alameda County, California"
235,41.670668,-91.590529,37.647139,-121.91248799999998,"Johnson County, Iowa - Alameda County, California"
236,42.077951,-91.597674,37.647139,-121.91248799999998,"Linn County, Iowa - Alameda County, California"
237,41.033344,-93.331467,37.647139,-121.91248799999998,"Lucas County, Iowa - Alameda County, California"
238,41.684816,-93.56897099999999,37.647139,-121.91248799999998,"Polk County, Iowa - Alameda County, California"
239,41.340184,-95.544905,37.647139,-121.91248799999998,"Pottawattamie County, Iowa - Alameda County, California"
240,42.037538,-93.466093,37.647139,-121.91248799999998,"Story County, Iowa - Alameda County, California"
241,40.739983,-93.332613,37.647139,-121.91248799999998,"Wayne County, Iowa - Alameda County, California"
242,38.883907,-94.82233000000001,37.647139,-121.91248799999998,"Johnson County, Kansas - Alameda County, California"
243,39.348261,-98.767942,37.647139,-121.91248799999998,"Osborne County, Kansas - Alameda County, California"
244,39.382187,-96.337113,37.647139,-121.91248799999998,"Pottawatomie County, Kansas - Alameda County, California"
245,39.291211,-96.727489,37.647139,-121.91248799999998,"Riley County, Kansas - Alameda County, California"
246,37.681045000000005,-97.461054,37.647139,-121.91248799999998,"Sedgwick County, Kansas - Alameda County, California"
247,39.041805,-95.755664,37.647139,-121.91248799999998,"Shawnee County, Kansas - Alameda County, California"
248,39.115384000000006,-94.763087,37.647139,-121.91248799999998,"Wyandotte County, Kansas - Alameda County, California"
249,38.9589,-84.73637099999999,37.647139,-121.91248799999998,"Boone County, Kentucky - Alameda County, California"
250,38.040675,-84.458274,37.647139,-121.91248799999998,"Fayette County, Kentucky - Alameda County, California"
251,38.189532,-85.657624,37.647139,-121.91248799999998,"Jefferson County, Kentucky - Alameda County, California"
252,38.930503,-84.533438,37.647139,-121.91248799999998,"Kenton County, Kentucky - Alameda County, California"
253,37.967476,-86.200863,37.647139,-121.91248799999998,"Meade County, Kentucky - Alameda County, California"
254,38.239011,-85.228247,37.647139,-121.91248799999998,"Shelby County, Kentucky - Alameda County, California"
255,32.577195,-93.882423,37.647139,-121.91248799999998,"Caddo Parish, Louisiana - Alameda County, California"
256,31.666517,-91.846703,37.647139,-121.91248799999998,"Catahoula Parish, Louisiana - Alameda County, California"
257,30.54393,-91.093131,37.647139,-121.91248799999998,"East Baton Rouge Parish, Louisiana - Alameda County, California"
258,29.522281,-90.081001,37.647139,-121.91248799999998,"Jefferson Parish, Louisiana - Alameda County, California"
