Origin State,Origin County,Count
Pennsylvania,Monroe County,1
Pennsylvania,Luzerne County,1
Pennsylvania,Lehigh County,1
Oregon,Washington County,1
Oregon,Marion County,1
North Carolina,Wayne County,1
Ohio,Fairfield County,1
Ohio,Lucas County,1
Ohio,Lorain County,1
Ohio,Lake County,1
Ohio,Knox County,1
Ohio,Henry County,1
Ohio,Hamilton County,1
Ohio,Geauga County,1
Ohio,Franklin County,1
Ohio,Delaware County,1
Oregon,Lane County,1
Ohio,Cuyahoga County,1
Ohio,Columbiana County,1
Ohio,Clermont County,1
Ohio,Butler County,1
Ohio,Athens County,1
North Dakota,Grand Forks County,1
North Dakota,Golden Valley County,1
North Carolina,Wilson County,1
Ohio,Mahoning County,1
Ohio,Medina County,1
Ohio,Montgomery County,1
Ohio,Ottawa County,1
Oregon,Douglas County,1
Oregon,Deschutes County,1
Oregon,Clackamas County,1
Oklahoma,Tulsa County,1
Oklahoma,Osage County,1
Oklahoma,Oklahoma County,1
Oklahoma,Muskogee County,1
Oklahoma,Cleveland County,1
Oklahoma,Canadian County,1
Ohio,Wood County,1
Ohio,Washington County,1
Ohio,Trumbull County,1
Ohio,Summit County,1
Ohio,Stark County,1
Ohio,Richland County,1
Ohio,Putnam County,1
Ohio,Portage County,1
Alabama,Calhoun County,1
